timestamp,device,sensor,status,voltage_v,pressure_kpa,pkt,rssi_dbm,snr_db,raw_payload,parse_error
2026-07-13T10:10:11,esp32,PR12P210,ok,1.759,31.48,950,-111,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.48,""pkt"":950}",
2026-07-13T10:10:13,esp32,PR12P210,ok,1.76,31.5,951,-111,1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.50,""pkt"":951}",
2026-07-13T10:10:14,esp32,PR12P210,ok,1.763,31.58,952,-111,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":952}",
2026-07-13T10:10:15,esp32,PR12P210,ok,1.76,31.51,953,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":953}",
2026-07-13T10:10:16,esp32,PR12P210,ok,1.762,31.54,954,-112,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":954}",
2026-07-13T10:10:17,esp32,PR12P210,ok,1.763,31.57,955,-111,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":955}",
2026-07-13T10:10:19,esp32,PR12P210,ok,1.762,31.54,956,-111,0.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":956}",
2026-07-13T10:10:20,esp32,PR12P210,ok,1.761,31.53,957,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":957}",
2026-07-13T10:10:21,esp32,PR12P210,ok,1.762,31.55,958,-109,4.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":958}",
2026-07-13T10:10:22,esp32,PR12P210,ok,1.764,31.59,959,-113,0.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.59,""pkt"":959}",
2026-07-13T10:10:23,esp32,PR12P210,ok,1.761,31.53,960,-113,-0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":960}",
2026-07-13T10:10:24,esp32,PR12P210,ok,1.763,31.57,961,-113,-1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":961}",
2026-07-13T10:10:27,,,,,,,-116,-8.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltageb:1.760,""pressure_kpa"":31.51,""pkt"":963}",Expecting ':' delimiter: line 1 column 70 (char 69)
2026-07-13T10:10:28,esp32,PR12P210,ok,1.764,31.59,964,-108,-2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.59,""pkt"":964}",
2026-07-13T10:10:29,esp32,PR12P210,ok,1.763,31.58,965,-111,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":965}",
2026-07-13T10:10:30,esp32,PR12P210,ok,1.763,31.57,966,-111,1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":966}",
2026-07-13T10:10:46,esp32,PR12P210,ok,1.76,31.51,979,-111,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":979}",
2026-07-13T10:10:47,esp32,PR12P210,ok,1.759,31.49,980,-110,1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.49,""pkt"":980}",
2026-07-13T10:10:48,esp32,PR12P210,ok,1.765,31.61,981,-109,-1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.765,""pressure_kpa"":31.61,""pkt"":981}",
2026-07-13T10:10:49,esp32,PR12P210,ok,1.76,31.5,982,-110,0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.50,""pkt"":982}",
2026-07-13T10:10:51,esp32,PR12P210,ok,1.76,31.51,983,-110,1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":983}",
2026-07-13T10:10:52,esp32,PR12P210,ok,1.764,31.61,984,-111,1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.61,""pkt"":984}",
2026-07-13T10:10:53,esp32,PR12P210,ok,1.764,31.59,985,-110,0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.59,""pkt"":985}",
2026-07-13T10:10:54,esp32,PR12P210,ok,1.759,31.48,986,-110,0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.48,""pkt"":986}",
2026-07-13T10:10:55,esp32,PR12P210,ok,1.76,31.51,987,-111,-0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":987}",
2026-07-13T10:10:57,esp32,PR12P210,ok,1.762,31.55,988,-111,0.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":988}",
2026-07-13T10:10:58,esp32,PR12P210,ok,1.759,31.47,989,-110,-1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.47,""pkt"":989}",
2026-07-13T10:10:59,esp32,PR12P210,ok,1.762,31.54,990,-111,0.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":990}",
2026-07-13T10:11:00,esp32,PR12P210,ok,1.762,31.56,991,-111,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":991}",
2026-07-13T10:11:01,esp32,PR12P210,ok,1.762,31.54,992,-111,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":992}",
2026-07-13T10:11:03,esp32,PR12P210,ok,1.762,31.55,993,-112,1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":993}",
2026-07-13T10:11:04,esp32,PR12P210,ok,1.766,31.65,994,-112,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.766,""pressure_kpa"":31.65,""pkt"":994}",
2026-07-13T10:11:05,esp32,PR12P210,ok,1.765,31.62,995,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.765,""pressure_kpa"":31.62,""pkt"":995}",
2026-07-13T10:11:06,esp32,PR12P210,ok,1.763,31.57,996,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":996}",
2026-07-13T10:11:07,,,,,,,-112,0.00,"{""device"":""esp32"",""senugrBº""PW12P¾10"",""status"":""ok"",""voltake"":1.761,""psessvre_kpa"":31.53,pkt"":997}",Expecting ':' delimiter: line 1 column 29 (char 28)
2026-07-13T10:11:09,esp32,PR12P210,ok,1.764,31.61,998,-112,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.61,""pkt"":998}",
2026-07-13T10:11:11,esp32,PR12P210,ok,1.761,31.53,1000,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1000}",
2026-07-13T10:11:12,esp32,PR12P210,ok,1.759,31.49,1001,-112,1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.49,""pkt"":1001}",
2026-07-13T10:11:13,esp32,PR12P210,ok,1.762,31.56,1002,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1002}",
2026-07-13T10:11:15,esp32,PR12P210,ok,1.762,31.56,1003,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1003}",
2026-07-13T10:11:16,esp32,PR12P210,ok,1.761,31.52,1004,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1004}",
2026-07-13T10:11:17,esp32,PR12P210,ok,1.763,31.58,1005,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1005}",
2026-07-13T10:11:18,esp32,PR12P210,ok,1.762,31.56,1006,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1006}",
2026-07-13T10:11:19,esp32,PR12P210,ok,1.762,31.56,1007,-111,3.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1007}",
2026-07-13T10:11:20,esp32,PR12P210,ok,1.761,31.53,1008,-111,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1008}",
2026-07-13T10:11:22,esp32,PR12P210,ok,1.76,31.51,1009,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1009}",
2026-07-13T10:11:23,esp32,PR12P210,ok,1.761,31.53,1010,-112,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1010}",
2026-07-13T10:11:24,esp32,PR12P210,ok,1.761,31.52,1011,-113,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1011}",
2026-07-13T10:11:25,esp32,PR12P210,ok,1.762,31.56,1012,-112,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1012}",
2026-07-13T10:11:26,esp32,PR12P210,ok,1.761,31.52,1013,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1013}",
2026-07-13T10:11:28,esp32,PR12P210,ok,1.763,31.58,1014,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1014}",
2026-07-13T10:11:29,esp32,PR12P210,ok,1.763,31.57,1015,-112,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":1015}",
2026-07-13T10:11:30,esp32,PR12P210,ok,1.762,31.56,1016,-110,1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1016}",
2026-07-13T10:11:31,esp32,PR12P210,ok,1.762,31.56,1017,-112,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1017}",
2026-07-13T10:11:32,esp32,PR12P210,ok,1.761,31.53,1018,-112,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1018}",
2026-07-13T10:11:34,esp32,PR12P210,ok,1.763,31.58,1019,-112,1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1019}",
2026-07-13T10:11:35,esp32,PR12P210,ok,1.762,31.55,1020,-111,1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":1020}",
2026-07-13T10:11:36,esp32,PR12P210,ok,1.76,31.51,1021,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1021}",
2026-07-13T10:11:37,esp32,PR12P210,ok,1.759,31.48,1022,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.48,""pkt"":1022}",
2026-07-13T10:11:38,esp32,PR12P210,ok,1.762,31.56,1023,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1023}",
2026-07-13T10:11:40,esp32,PR12P210,ok,1.758,31.46,1024,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.758,""pressure_kpa"":31.46,""pkt"":1024}",
2026-07-13T10:11:41,esp32,PR12P210,ok,1.761,31.52,1025,-112,2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1025}",
2026-07-13T10:11:42,esp32,PR12P210,ok,1.761,31.52,1026,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1026}",
2026-07-13T10:11:43,esp32,PR12P210,ok,1.757,31.44,1027,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.757,""pressure_kpa"":31.44,""pkt"":1027}",
2026-07-13T10:11:44,esp32,PR12P210,ok,1.763,31.58,1028,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1028}",
2026-07-13T10:11:46,esp32,PR12P210,ok,1.762,31.54,1029,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1029}",
2026-07-13T10:11:47,esp32,PR12P210,ok,1.76,31.51,1030,-111,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1030}",
2026-07-13T10:11:48,esp32,PR12P210,ok,1.765,31.61,1031,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.765,""pressure_kpa"":31.61,""pkt"":1031}",
2026-07-13T10:11:49,esp32,PR12P210,ok,1.761,31.52,1032,-112,1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1032}",
2026-07-13T10:11:50,esp32,PR12P210,ok,1.761,31.53,1033,-110,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1033}",
2026-07-13T10:11:51,esp32,PR12P210,ok,1.761,31.52,1034,-110,-1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1034}",
2026-07-13T10:11:53,esp32,PR12P210,ok,1.762,31.55,1035,-109,-3.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":1035}",
2026-07-13T10:11:54,esp32,PR12P210,ok,1.762,31.54,1036,-110,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1036}",
2026-07-13T10:11:55,esp32,PR12P210,ok,1.765,31.63,1037,-110,-0.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.765,""pressure_kpa"":31.63,""pkt"":1037}",
2026-07-13T10:11:56,esp32,PR12P210,ok,1.76,31.51,1038,-111,0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1038}",
2026-07-13T10:11:57,esp32,PR12P210,ok,1.766,31.66,1039,-111,0.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.766,""pressure_kpa"":31.66,""pkt"":1039}",
2026-07-13T10:11:59,esp32,PR12P210,ok,1.761,31.53,1040,-110,0.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1040}",
2026-07-13T10:12:00,esp32,PR12P210,ok,1.761,31.52,1041,-109,-1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1041}",
2026-07-13T10:12:01,esp32,PR12P210,ok,1.765,31.63,1042,-109,-0.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.765,""pressure_kpa"":31.63,""pkt"":1042}",
2026-07-13T10:12:02,esp32,PR12P210,ok,1.762,31.54,1043,-109,-1.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1043}",
2026-07-13T10:12:03,esp32,PR12P210,ok,1.76,31.51,1044,-109,-1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1044}",
2026-07-13T10:12:05,esp32,PR12P210,ok,1.763,31.57,1045,-111,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":1045}",
2026-07-13T10:12:06,esp32,PR12P210,ok,1.762,31.54,1046,-111,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1046}",
2026-07-13T10:12:07,esp32,PR12P210,ok,1.764,31.6,1047,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.60,""pkt"":1047}",
2026-07-13T10:12:08,esp32,PR12P210,ok,1.761,31.52,1048,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1048}",
2026-07-13T10:12:09,esp32,PR12P210,ok,1.761,31.53,1049,-112,2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1049}",
2026-07-13T10:12:11,esp32,PR12P210,ok,1.759,31.48,1050,-111,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.48,""pkt"":1050}",
2026-07-13T10:12:12,esp32,PR12P210,ok,1.762,31.56,1051,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1051}",
2026-07-13T10:12:13,esp32,PR12P210,ok,1.763,31.57,1052,-112,2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":1052}",
2026-07-13T10:12:14,esp32,PR12P210,ok,1.76,31.51,1053,-111,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1053}",
2026-07-13T10:12:15,esp32,PR12P210,ok,1.761,31.52,1054,-112,2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1054}",
2026-07-13T10:12:17,esp32,PR12P210,ok,1.76,31.5,1055,-112,3.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.50,""pkt"":1055}",
2026-07-13T10:12:18,esp32,PR12P210,ok,1.762,31.55,1056,-111,0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":1056}",
2026-07-13T10:12:19,esp32,PR12P210,ok,1.758,31.44,1057,-110,1.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.758,""pressure_kpa"":31.44,""pkt"":1057}",
2026-07-13T10:12:20,esp32,PR12P210,ok,1.759,31.48,1058,-110,1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.48,""pkt"":1058}",
2026-07-13T10:12:21,esp32,PR12P210,ok,1.762,31.56,1059,-109,-2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1059}",
2026-07-13T10:12:22,esp32,PR12P210,ok,1.762,31.56,1060,-109,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1060}",
2026-07-13T10:12:24,esp32,PR12P210,ok,1.76,31.51,1061,-110,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1061}",
2026-07-13T10:12:25,esp32,PR12P210,ok,1.764,31.59,1062,-109,-3.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.59,""pkt"":1062}",
2026-07-13T10:12:26,esp32,PR12P210,ok,1.762,31.55,1063,-108,-2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":1063}",
2026-07-13T10:12:27,esp32,PR12P210,ok,1.762,31.54,1064,-108,-4.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1064}",
2026-07-13T10:12:28,esp32,PR12P210,ok,1.76,31.5,1065,-109,-2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.50,""pkt"":1065}",
2026-07-13T10:12:30,esp32,PR12P210,ok,1.762,31.54,1066,-109,-1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.54,""pkt"":1066}",
2026-07-13T10:12:31,esp32,PR12P210,ok,1.762,31.56,1067,-109,-3.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.56,""pkt"":1067}",
2026-07-13T10:12:32,esp32,PR12P210,ok,1.761,31.51,1068,-108,-3.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.51,""pkt"":1068}",
2026-07-13T10:12:33,esp32,PR12P210,ok,1.761,31.51,1069,-109,-2.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.51,""pkt"":1069}",
2026-07-13T10:12:34,esp32,PR12P210,ok,1.761,31.52,1070,-111,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1070}",
2026-07-13T10:12:36,esp32,PR12P210,ok,1.764,31.59,1071,-110,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.59,""pkt"":1071}",
2026-07-13T10:12:37,esp32,PR12P210,ok,1.762,31.55,1072,-110,-1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.762,""pressure_kpa"":31.55,""pkt"":1072}",
2026-07-13T10:12:38,esp32,PR12P210,ok,1.763,31.58,1073,-110,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1073}",
2026-07-13T10:12:39,esp32,PR12P210,ok,1.763,31.57,1074,-110,-1.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.57,""pkt"":1074}",
2026-07-13T10:12:40,esp32,PR12P210,ok,1.76,31.51,1075,-111,-0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1075}",
2026-07-13T10:12:42,esp32,PR12P210,ok,1.759,31.47,1076,-110,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.759,""pressure_kpa"":31.47,""pkt"":1076}",
2026-07-13T10:12:43,esp32,PR12P210,ok,1.76,31.49,1077,-108,-3.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.49,""pkt"":1077}",
2026-07-13T10:12:44,esp32,PR12P210,ok,1.761,31.53,1078,-110,-1.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.53,""pkt"":1078}",
2026-07-13T10:12:45,esp32,PR12P210,ok,1.76,31.51,1079,-111,-0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.760,""pressure_kpa"":31.51,""pkt"":1079}",
2026-07-13T10:12:46,esp32,PR12P210,ok,1.763,31.58,1080,-111,-0.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1080}",
2026-07-13T10:12:48,esp32,PR12P210,ok,1.764,31.61,1081,-111,0.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.764,""pressure_kpa"":31.61,""pkt"":1081}",
2026-07-13T10:12:49,esp32,PR12P210,ok,1.761,31.52,1082,-110,0.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1082}",
2026-07-13T10:12:50,esp32,PR12P210,ok,1.761,31.52,1083,-110,-2.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.761,""pressure_kpa"":31.52,""pkt"":1083}",
2026-07-13T10:12:51,esp32,PR12P210,ok,1.766,31.66,1084,-110,-2.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.766,""pressure_kpa"":31.66,""pkt"":1084}",
2026-07-13T10:12:52,esp32,PR12P210,ok,1.763,31.58,1085,-110,-2.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.763,""pressure_kpa"":31.58,""pkt"":1085}",
