timestamp,upper_tank_pct,pressure_kpa,sensor_voltage,sensor_status,lora_rssi,lora_snr,pump_current_a,mains_voltage_v,pump_relay,decision_action,decision_state,decision_reason
2026-08-26T13:00:27.795446,100.0,70.00,3.300,ok,-111,5.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:30.226190,100.0,70.00,3.300,ok,-115,-3.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:32.686083,100.0,70.00,3.300,ok,-114,0.75,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:35.115604,100.0,70.00,3.300,ok,-116,1.75,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:37.560939,100.0,70.00,3.300,ok,-116,-0.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:39.992648,100.0,70.00,3.300,ok,-116,1.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:42.424472,100.0,70.00,3.300,ok,-118,-1.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:44.881416,100.0,70.00,3.300,ok,-114,4.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:47.310516,100.0,70.00,3.300,ok,-110,7.50,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:49.756950,100.0,70.00,3.300,ok,-110,7.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:52.186806,100.0,70.00,3.300,ok,-116,2.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:54.613987,100.0,70.00,3.300,ok,-110,7.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:57.066848,100.0,70.00,3.300,ok,-112,6.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:00:59.495770,100.0,70.00,3.300,ok,-109,7.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:01.948004,100.0,70.00,3.300,ok,-110,7.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:04.378792,100.0,70.00,3.300,ok,-110,6.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:06.804167,100.0,70.00,3.300,ok,-111,6.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:09.249129,100.0,70.00,3.300,ok,-111,7.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:11.678681,100.0,70.00,3.300,ok,-110,6.00,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:14.131080,100.0,70.00,3.300,ok,-110,5.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:16.554557,100.0,70.00,3.300,ok,-114,-5.75,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:18.981772,100.0,70.00,3.300,ok,-110,-0.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:21.417184,100.0,70.00,3.300,ok,-112,4.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:23.848621,100.0,70.00,3.300,ok,-112,6.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:26.312874,100.0,70.00,3.300,ok,-111,6.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:28.744665,100.0,70.00,3.300,ok,-111,6.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:31.174688,100.0,70.00,3.300,ok,-113,5.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:33.612075,100.0,70.00,3.300,ok,-113,4.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:36.043211,100.0,70.00,3.300,ok,-115,-6.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:38.501534,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:40.935252,100.0,70.00,3.300,ok,-112,5.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:43.367741,100.0,70.00,3.300,ok,-114,3.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:45.798375,100.0,70.00,3.300,ok,-113,3.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:48.226173,100.0,70.00,3.300,ok,-113,2.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:50.683976,100.0,70.00,3.300,ok,-110,6.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:53.112483,100.0,70.00,3.300,ok,-116,-2.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:55.558646,100.0,70.00,3.300,ok,-116,-2.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:01:57.986805,100.0,70.00,3.300,ok,-118,-0.50,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:00.410007,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:02.864992,100.0,70.00,3.300,ok,-110,6.00,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:05.296059,100.0,70.00,3.300,ok,-112,4.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:07.744804,100.0,70.00,3.300,ok,-113,3.25,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:10.171152,100.0,70.00,3.300,ok,-111,5.25,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:12.608903,100.0,70.00,3.300,ok,-113,1.50,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:15.063143,100.0,70.00,3.300,ok,-113,1.75,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:17.494969,100.0,70.00,3.300,ok,-118,-2.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:19.950540,100.0,70.00,3.300,ok,-119,-8.75,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:22.380065,100.0,70.00,3.300,ok,-117,-1.00,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:24.813267,100.0,70.00,3.300,ok,-116,3.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:27.262116,100.0,70.00,3.300,ok,-118,-0.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:29.692263,100.0,70.00,3.300,ok,-114,1.50,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:32.149406,100.0,70.00,3.300,ok,-122,-12.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:34.576118,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:37.011082,100.0,70.00,3.300,ok,-117,-8.75,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:39.461082,100.0,70.00,3.300,ok,-112,-8.75,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:41.890657,100.0,70.00,3.300,ok,-116,-5.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:44.341630,100.0,70.00,3.300,ok,,,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:46.765455,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:49.187239,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:51.607944,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:54.032929,100.0,70.00,3.300,ok,,,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:56.493885,100.0,70.00,3.300,ok,,,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:02:58.918106,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:01.350288,100.0,70.00,3.300,ok,-122,-11.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:03.774472,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:05.337288,100.0,70.00,3.300,ok,-117,-5.00,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:08.413877,100.0,70.00,3.300,ok,-123,-11.50,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:11.453861,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:14.493839,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:17.533865,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:20.573870,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:23.613844,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:26.653862,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:29.693843,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:32.734108,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:35.773900,100.0,70.00,3.300,ok,,,,,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:37.513152,100.0,70.00,3.300,ok,,,,97.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:39.947272,100.0,70.00,3.300,ok,-115,-5.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:42.375486,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:44.832428,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:47.249726,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:49.675866,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:52.099255,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:54.518835,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:56.962783,100.0,70.00,3.300,ok,,,0.00,0.7,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:03:59.383705,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:01.824134,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:04.249186,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:06.676414,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:09.121365,100.0,70.00,3.300,ok,,,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:11.544255,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:13.996439,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:16.416302,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:18.842815,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:21.285876,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:23.706064,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:26.155806,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:28.578406,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:31.006881,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:33.441438,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:35.864503,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:38.310019,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:40.730575,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (62s old)
2026-08-26T13:04:43.160499,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (65s old)
2026-08-26T13:04:45.584421,100.0,70.00,3.300,ok,,,0.00,0.3,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (67s old)
2026-08-26T13:04:48.005385,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (69s old)
2026-08-26T13:04:50.458260,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (72s old)
2026-08-26T13:04:52.880242,100.0,70.00,3.300,ok,,,0.00,0.4,OFF,OFF,OFF_LORA_TIMEOUT,LoRa data stale (74s old)
2026-08-26T13:04:55.319004,100.0,70.00,3.300,ok,-121,-4.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:04:57.754108,100.0,70.00,3.300,ok,-121,-6.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:00.186454,100.0,70.00,3.300,ok,-121,-5.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:02.635958,100.0,70.00,3.300,ok,-121,-4.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:05.074737,100.0,70.00,3.300,ok,-121,-4.25,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:07.520804,100.0,70.00,3.300,ok,-121,-4.50,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:09.952108,100.0,70.00,3.300,ok,-120,-3.75,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:12.385121,100.0,70.00,3.300,ok,-118,-2.50,0.00,0.6,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:14.836264,100.0,70.00,3.300,ok,-120,-9.25,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:17.253884,100.0,70.00,3.300,ok,,,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:19.703300,100.0,70.00,3.300,ok,-118,-2.25,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:22.139219,100.0,70.00,3.300,ok,-119,-3.25,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:24.568813,100.0,70.00,3.300,ok,-119,-0.25,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:27.024338,100.0,70.00,3.300,ok,-117,1.50,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:29.456472,100.0,70.00,3.300,ok,-118,-2.75,0.00,0.6,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:31.911645,100.0,70.00,3.300,ok,-119,-0.25,0.00,0.7,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:34.341883,100.0,70.00,3.300,ok,-120,-2.50,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:36.773641,100.0,70.00,3.300,ok,-120,-9.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:39.224269,100.0,70.00,3.300,ok,-118,0.25,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:41.661031,100.0,70.00,3.300,ok,-106,9.00,0.00,0.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:44.120642,100.0,70.00,3.300,ok,-113,6.25,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:46.551499,100.0,70.00,3.300,ok,-116,3.75,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:48.979225,100.0,70.00,3.300,ok,-115,4.25,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:51.412156,100.0,70.00,3.300,ok,-109,8.00,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:53.837943,100.0,70.00,3.300,ok,-110,8.00,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:56.304999,100.0,70.00,3.300,ok,-113,6.75,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:05:58.735387,100.0,70.00,3.300,ok,-121,-3.00,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:01.163136,100.0,70.00,3.300,ok,-112,7.00,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:03.605405,100.0,70.00,3.300,ok,-117,2.75,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:06.044820,100.0,70.00,3.300,ok,-113,5.50,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:08.483210,100.0,70.00,3.300,ok,-120,-9.50,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:10.914521,100.0,70.00,3.300,ok,-111,6.50,0.00,0.2,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:13.370866,100.0,70.00,3.300,ok,-115,3.75,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:15.816244,100.0,70.00,3.300,ok,-119,-0.25,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:18.247137,100.0,70.00,3.300,ok,-115,5.25,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:20.696237,100.0,70.00,3.300,ok,-111,7.25,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:23.125426,100.0,70.00,3.300,ok,-119,-1.00,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:25.565963,100.0,70.00,3.300,ok,-121,-4.25,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T13:06:27.997758,100.0,70.00,3.300,ok,-121,-6.25,0.00,0.1,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T14:01:58.274624,100.0,70.00,3.300,ok,-115,-7.00,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T14:02:00.838764,100.0,70.00,3.300,ok,-117,-0.50,0.00,1.3,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T14:02:03.314627,100.0,70.00,3.300,ok,-118,0.25,0.00,0.5,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
2026-08-26T14:02:07.543917,100.0,70.00,3.300,ok,-117,0.50,0.00,0.4,OFF,OFF,OFF_EMERGENCY,Upper tank CRITICAL HIGH 100.0% ≥ 95%
